gain	8	19	-103.12
gain	19	8	-103.12
gain	8	20	-115.46
gain	20	8	-115.46
gain	8	21	-109.27
gain	21	8	-109.27
gain	8	22	-112.88
gain	22	8	-112.88
gain	8	23	-104.59
gain	23	8	-104.59
gain	8	24	-107.26
gain	24	8	-107.26
gain	9	10	-112.20
gain	10	9	-112.20
gain	9	11	-110.90
gain	11	9	-110.90
gain	9	12	-104.98
gain	12	9	-104.98
gain	9	13	-90.86
gain	13	9	-90.86
gain	9	14	-82.23
gain	14	9	-82.23
gain	9	15	-114.94
gain	15	9	-114.94
gain	9	16	-108.17
gain	16	9	-108.17
gain	9	17	-107.59
gain	17	9	-107.59
gain	9	18	-97.63
gain	18	9	-97.63
gain	9	19	-100.51
gain	19	9	-100.51
gain	9	20	-118.77
gain	20	9	-118.77
gain	9	21	-115.81
gain	21	9	-115.81
gain	9	22	-111.53
gain	22	9	-111.53
gain	9	23	-105.50
gain	23	9	-105.50
gain	9	24	-106.50
gain	24	9	-106.50
gain	10	11	-87.40
gain	11	10	-87.40
gain	10	12	-95.66
gain	12	10	-95.66
gain	10	13	-106.45
gain	13	10	-106.45
gain	10	14	-115.08
gain	14	10	-115.08
gain	10	15	-83.05
gain	15	10	-83.05
gain	10	16	-90.93
gain	16	10	-90.93
gain	10	17	-101.79
gain	17	10	-101.79
gain	10	18	-108.89
gain	18	10	-108.89
gain	10	19	-111.37
gain	19	10	-111.37
gain	10	20	-96.39
gain	20	10	-96.39
gain	10	21	-98.30
gain	21	10	-98.30
gain	10	22	-105.84
gain	22	10	-105.84
gain	10	23	-106.63
gain	23	10	-106.63
gain	10	24	-113.48
gain	24	10	-113.48
gain	11	12	-83.41
gain	12	11	-83.41
gain	11	13	-98.94
gain	13	11	-98.94
gain	11	14	-111.55
gain	14	11	-111.55
gain	11	15	-91.90
gain	15	11	-91.90
gain	11	16	-83.67
gain	16	11	-83.67
gain	11	17	-89.80
gain	17	11	-89.80
gain	11	18	-101.23
gain	18	11	-101.23
gain	11	19	-107.69
gain	19	11	-107.69
gain	11	20	-99.53
gain	20	11	-99.53
gain	11	21	-96.89
gain	21	11	-96.89
gain	11	22	-108.17
gain	22	11	-108.17
gain	11	23	-104.72
gain	23	11	-104.72
gain	11	24	-109.29
gain	24	11	-109.29
gain	12	13	-83.04
gain	13	12	-83.04
gain	12	14	-93.28
gain	14	12	-93.28
gain	12	15	-101.47
gain	15	12	-101.47
gain	12	16	-90.06
gain	16	12	-90.06
gain	12	17	-91.53
gain	17	12	-91.53
gain	12	18	-91.55
gain	18	12	-91.55
gain	12	19	-93.69
gain	19	12	-93.69
gain	12	20	-107.23
gain	20	12	-107.23
gain	12	21	-100.59
gain	21	12	-100.59
gain	12	22	-101.89
gain	22	12	-101.89
gain	12	23	-98.95
gain	23	12	-98.95
gain	12	24	-98.44
gain	24	12	-98.44
gain	13	14	-87.10
gain	14	13	-87.10
gain	13	15	-104.84
gain	15	13	-104.84
gain	13	16	-99.93
gain	16	13	-99.93
gain	13	17	-98.68
gain	17	13	-98.68
gain	13	18	-85.44
gain	18	13	-85.44
gain	13	19	-94.67
gain	19	13	-94.67
gain	13	20	-106.56
gain	20	13	-106.56
gain	13	21	-104.74
gain	21	13	-104.74
gain	13	22	-102.22
gain	22	13	-102.22
